date,open,high,low,close,volume
2021-10-01,3303.2127704849677,3327.8880559391096,3253.643834218683,3258.185791015625,1578374
2021-10-04,3253.469152219145,3304.872229032876,3238.3145112256348,3295.83203125,1356860
2021-10-05,3278.974929236287,3354.092628733975,3268.1440904216533,3348.240478515625,1877966
2021-10-06,3350.5987766638227,3369.3344857764355,3314.7868502187716,3328.6748046875,1678154
2021-10-07,3345.3569737524203,3405.625806961015,3336.6660759609513,3400.297607421875,1647233
2021-10-08,3428.336392186259,3485.023958314772,3406.49985465641,3437.638671875,2934339
2021-10-11,3279.8483755997695,3282.032029644776,3196.8695218895223,3219.230224609375,11845402
2021-10-12,3237.0491613662653,3237.9226230935633,3171.1902324269954,3190.624755859375,5752877
2021-10-13,3188.134800198695,3210.3643549916846,3183.7674922532174,3192.6767578125,3545655
2021-10-14,3172.373537087952,3211.7547258242166,3157.671183895089,3160.515380859375,6442299
2021-10-18,3153.5143445062477,3196.6148686071647,3151.764069415855,3191.7578125,3590107
2021-10-19,3210.879486705096,3229.344973413171,3172.5484214832622,3180.380859375,3135441
2021-10-20,3160.9968321962406,3176.7493081041953,3131.5047394776734,3158.240234375,2933693
2021-10-21,3154.0830236717397,3157.014605986085,3072.826424568322,3091.423095703125,4871211
2021-10-22,3115.489424887781,3116.889730316667,3049.854113970201,3061.974853515625,2691670
2021-10-25,3065.6066981460913,3075.7145791199464,3019.22441010677,3056.8115234375,2595594
2021-10-26,3058.1677119370643,3088.359952904822,3041.102532259636,3047.753662109375,3878763
2021-10-27,3048.1042957416585,3072.8269332250643,3048.1042957416585,3054.011474609375,2510813
2021-10-28,3078.7331418348153,3078.7331418348153,2988.593996408725,2994.41357421875,2424942
2021-10-29,2975.5111498956726,3028.8507351056073,2963.17162630388,2973.498291015625,3960501
2021-11-01,3008.6784042627637,3051.6039339339886,2986.7999705523107,3042.327392578125,2020718
2021-11-02,3057.7301981889086,3074.8829773792254,3036.5081153880838,3049.15380859375,3087414
2021-11-03,3066.6568251407275,3080.396441340284,3033.2704145388475,3056.198974609375,1537639
2021-11-04,3074.314403715549,3074.576987711035,3067.35710294661,3070.55126953125,328991
2021-11-08,3104.988654003997,3104.988654003997,3046.5294111352705,3065.388671875,2526082
2021-11-09,3069.982097096755,3093.6108076502364,3059.4804479618747,3067.96923828125,1782692
2021-11-10,3061.2307953933705,3080.2212352978518,3045.653306076,3049.241455078125,1516489
2021-11-11,3045.4786999165085,3071.776626249125,3006.972647388828,3052.65478515625,1284514
2021-11-12,3068.2322579412257,3092.867294572426,3050.4669229006568,3085.77880859375,1747259
2021-11-15,3087.4851985153273,3123.8910051396083,3087.4851985153273,3109.626220703125,1809157
2021-11-16,3123.3661749758735,3129.0983691350793,3099.7374591663056,3112.33935546875,2013204
2021-11-17,3107.263346120604,3117.9837806790056,3068.5820970335662,3082.146728515625,1632914
2021-11-18,3076.23995711251,3081.2284125328515,3020.6251316064813,3041.7158203125,2136598
2021-11-22,3044.078189423723,3076.9396452248434,3010.7355789237035,3026.575439453125,3167936
2021-11-23,3014.8484287893752,3046.3095764833033,2982.293359314319,3031.69482421875,2153461
2021-11-24,3038.6524730061487,3056.8991758736497,2996.4708870125883,3013.361083984375,2161746
2021-11-25,3013.8861994649587,3030.6014125567876,3005.266222572689,3015.636474609375,1849619
2021-11-26,2997.3459336245774,3054.229871051029,2985.881546926754,3016.4677734375,1941251
2021-11-29,3016.73030953973,3088.6667868251257,2981.112254109793,3064.731689453125,2981745
2021-11-30,3055.105044565359,3118.771298358579,3055.105044565359,3088.491455078125,5588446
2021-12-01,3093.610967944755,3141.7435289735986,3093.610967944755,3131.06689453125,2102118
2021-12-02,3141.043729353686,3192.501861296703,3127.8292802160927,3188.03857421875,3152938
2021-12-03,3191.14486759598,3208.2100476344785,3177.492851759142,3185.89404296875,2486263
2021-12-06,3185.894030279183,3201.2527349839775,3082.234043907482,3094.8359375,1849642
2021-12-07,3117.6771519656027,3148.744531304488,3084.2469442533907,3136.93017578125,1484458
2021-12-08,3151.3701568857164,3191.1451137740696,3151.3701568857164,3174.0361328125,1428660
2021-12-09,3159.2462512797597,3180.905903556539,3120.7402027877074,3152.0263671875,1567957
2021-12-10,3137.3675474360034,3187.250378734149,3128.7037727258034,3182.69970703125,1510718
2021-12-13,3194.2515775651827,3204.753226587315,3151.982397519782,3158.939697265625,1883864
2021-12-14,3154.870857709162,3181.1249841256044,3130.104422391659,3171.323486328125,1747007
2021-12-15,3167.997856149491,3170.62326873746,3113.87051449821,3124.54736328125,1603233
2021-12-16,3134.7425476648837,3157.889891975921,3124.2408975889543,3134.392578125,2072320
2021-12-17,3152.6824864874143,3195.4330339805606,3127.478486612213,3136.798828125,4333992
2021-12-20,3140.8683653072517,3155.7457022284616,3071.863690654172,3112.7763671875,2312310
2021-12-21,3135.31114084143,3186.5504819413068,3121.0901570926853,3157.758544921875,2340989
2021-12-22,3171.498339379777,3182.7001422501903,3155.9646485618987,3177.405517578125,1224328
2021-12-23,3192.5014887265843,3212.1920817902765,3176.749014275631,3205.365966796875,1792861
2021-12-24,3224.882005899705,3242.3847576277903,3189.701517657581,3212.54248046875,2209923
2021-12-27,3212.629424582208,3238.00840941274,3196.964550442551,3234.595458984375,1534135
2021-12-28,3246.7601484623697,3259.887211057231,3232.6267631978826,3243.740966796875,1456218
2021-12-29,3231.226317262157,3255.4675824022315,3224.8815706171167,3233.370361328125,1456923
2021-12-30,3221.687557676224,3273.0142871714934,3220.506036575159,3267.544677734375,1966475
2021-12-31,3275.4646315888162,3290.5169536454464,3265.4005504805923,3271.5703125,1207141
2022-01-03,3281.765347589999,3351.776341671919,3277.389660459879,3341.055908203125,2346158
2022-01-04,3352.7393879083083,3403.5409492549384,3335.7615920816875,3399.6904296875,2488606
2022-01-05,3382.406654521235,3386.7823423019872,3336.374333605073,3378.8623046875,1733031
2022-01-06,3336.024399122429,3356.1525631255286,3301.0188965083426,3332.04248046875,1810293
2022-01-07,3343.024937506082,3382.318522120413,3322.371608974034,3372.342041015625,2460591
2022-01-10,3481.2970046437595,3481.2970046437595,3378.905916271884,3395.40234375,3937092
2022-01-11,3374.530275769995,3434.9147646258375,3374.530275769995,3426.950927734375,1906106
2022-01-12,3434.9144030891543,3438.414952799309,3357.508540354682,3377.94287109375,3203744
2022-01-13,3428.7888361107916,3433.164523752587,3375.405446880889,3411.198486328125,6684507
2022-01-14,3393.6520131101706,3480.421810089149,3378.0745230015314,3472.6767578125,3348123
2022-01-17,3494.1619785500866,3538.1814441457577,3467.5578800152116,3517.309326171875,3442604
2022-01-18,3530.2608122209094,3537.0431277245425,3483.047187672104,3492.32373046875,2389041
2022-01-19,3517.2211308607257,3517.2211308607257,3428.238592280874,3431.876708984375,3102539
2022-01-20,3427.8008541651925,3436.567608267917,3341.0099885482223,3354.642333984375,6176776
2022-01-21,3337.5029671349207,3376.5588957269547,3306.030408534417,3360.73486328125,3112358
2022-01-24,3366.4331860598354,3374.893017177605,3278.8534083165705,3306.24951171875,3258414
2022-01-25,3304.6276869619614,3339.606947339262,3263.160900663494,3304.978271484375,3330501
2022-01-27,3270.8752301414675,3272.979165046568,3178.0354104012977,3199.20703125,5718297
2022-01-28,3196.3575154760892,3269.8229339810373,3196.3575154760892,3234.97509765625,3143862
2022-01-31,3286.6556372062146,3294.545714756189,3262.459313773471,3275.47802734375,2739393
2022-02-01,3305.065537336786,3338.3791952728066,3275.6091647068597,3331.935546875,2105169
2022-02-02,3355.8248153763957,3387.472874793566,3331.9354168675645,3380.634765625,1984212
2022-02-03,3376.077006557441,3403.6922819940964,3345.4372437603306,3352.932861328125,1960538
2022-02-04,3344.779021164677,3353.0196826481765,3304.188915532807,3344.42822265625,2307366
2022-02-07,3323.4756687605436,3359.2440595715475,3292.9234525604707,3312.95556640625,1919149
2022-02-08,3323.958452984582,3331.1032714460657,3262.1089644796893,3281.790283203125,2946443
2022-02-09,3287.5325264930116,3312.0355594507264,3284.1135782782853,3296.781494140625,1638721
2022-02-10,3322.4240945117594,3322.4240945117594,3294.5457771673173,3305.372802734375,2112459
2022-02-11,3289.723944738236,3289.723944738236,3234.9317404621156,3239.271240234375,3851488
2022-02-14,3264.738792841898,3325.4485569139447,3252.4653387334697,3273.286376953125,5951745
2022-02-15,3319.092872491744,3362.049964607987,3285.779209217923,3346.97119140625,3931683
